那[E2]、王夫人进来，见宝玉也无言，[E1]也无话，问起来又没为什么事，便将这祸移到袭人紫鹃两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	外孙女
那[E1]、王夫人进来，见宝玉也无言，[E2]也无话，问起来又没为什么事，便将这祸移到袭人紫鹃两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	外祖母
那[E2]、[E1]进来，见宝玉也无言，林黛玉也无话，问起来又没为什么事，便将这祸移到袭人紫鹃两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	小儿媳
那[E2]、王夫人进来，见宝玉也无言，林黛玉也无话，问起来又没为什么事，便将这祸移到袭人[E1]两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	丫头
那贾母、[E1]进来，见宝玉也无言，林黛玉也无话，问起来又没为什么事，便将这祸移到袭人[E2]两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	无关系
那贾母、[E1]进来，见宝玉也无言，林黛玉也无话，问起来又没为什么事，便将这祸移到[E2]紫鹃两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	无关系
那贾母、王夫人进来，见宝玉也无言，[E1]也无话，问起来又没为什么事，便将这祸移到袭人[E2]两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	无关系
那贾母、王夫人进来，见宝玉也无言，[E1]也无话，问起来又没为什么事，便将这祸移到[E2]紫鹃两个人身上，说“为什么你们不小心伏侍，这会子闹起来都不管了	无关系
那[E1]只一言不发，挨着[E2]坐下	外孙女
那[E2]只一言不发，挨着[E1]坐下	外祖母
[E2]在里间凉榻上睡着，[E1]儿坐在旁边捶腿，也乜斜着眼乱恍	大丫环
[E1]在里间凉榻上睡着，[E2]坐在旁边捶腿，也乜斜着眼乱恍	无关系
”[E1]抿嘴一笑，摆手令他出去，仍合上眼，宝玉见了他，就有些恋恋不舍的，悄悄的探头瞧瞧[E2]合着眼，便自己向身边荷包里带的香雪润津丹掏了出来，便向[E1]儿口里一送	大丫环
”金钏抿嘴一笑，摆手令他出去，仍合上眼，宝玉见了他，就有些恋恋不舍的，悄悄的探头瞧瞧[E1]合着眼，便自己向身边荷包里带的香雪润津丹掏了出来，便向[E2]口里一送	无关系
”只见[E2]翻身起来，照[E1]儿脸上就打了个嘴巴子，指着骂道：“下作小娼妇，好好的爷们，都叫你教坏了	大丫环
”只见[E1]翻身起来，照[E2]脸上就打了个嘴巴子，指着骂道：“下作小娼妇，好好的爷们，都叫你教坏了	无关系
[E2]便叫[E1]：“把你妈叫来，带出你姐姐去	丫头
”[E2]固然是个宽仁慈厚的人，从来不曾打过丫头们一下，今忽见[E1]儿行此无耻之事，此乃平生最恨者，故气忿不过，打了一下，骂了几句	大丫环
”[E1]固然是个宽仁慈厚的人，从来不曾打过丫头们一下，今忽见[E2]行此无耻之事，此乃平生最恨者，故气忿不过，打了一下，骂了几句	无关系
[E2]见宝玉没精打彩，也只当是[E1]儿昨日之事，他没好意思的，越发不理他	大丫环
[E1]见宝玉没精打彩，也只当是[E2]昨日之事，他没好意思的，越发不理他	无关系
凤姐昨日晚间[E2]就告诉了他宝玉[E1]的事，知道[E2]不自在，自己如何敢说笑，也就随着[E2]的气色行事，更觉淡淡的	大丫环
凤姐昨日晚间[E1]就告诉了他宝玉[E2]事，知道[E1]不自在，自己如何敢说笑，也就随着[E1]的气色行事，更觉淡淡的	无关系
至次日午间，王夫人、薛宝钗、[E1]众姊妹正在[E2]房内坐着，就有人回：“史大姑娘来了	外孙女
至次日午间，王夫人、薛宝钗、[E2]众姊妹正在[E1]房内坐着，就有人回：“史大姑娘来了	外祖母
至次日午间，[E1]、薛宝钗、林黛玉众姊妹正在[E2]房内坐着，就有人回：“史大姑娘来了	小儿媳
至次日午间，王夫人、[E1]、林黛玉众姊妹正在[E2]房内坐着，就有人回：“史大姑娘来了	无关系
至次日午间，[E1]、薛宝钗、[E2]众姊妹正在贾母房内坐着，就有人回：“史大姑娘来了	无关系
至次日午间，王夫人、[E1]、[E2]众姊妹正在贾母房内坐着，就有人回：“史大姑娘来了	无关系
原来[E2]知道[E1]在这里，宝玉又赶来，一定说麒麟的原故	朋友
原来宝玉会过雨村回来听见了，便知[E1]儿含羞赌气自尽，心中早又五内摧伤，进来被[E2]数落教训，也无可回说	大丫环
原来宝玉会过雨村回来听见了，便知[E1]含羞赌气自尽，心中早又五内摧伤，进来被[E2]数落教训，也无可回说	无关系
那宝玉听见[E1]吩咐他“不许动”，早知多凶少吉，那里承望[E2]又添了许多的话	父亲
那宝玉听见[E2]吩咐他“不许动”，早知多凶少吉，那里承望[E1]又添了许多的话	儿子
[E1]不敢先回[E2]，只得忙穿衣出来，也不顾有人没人，忙忙赶往书房中来，慌的众门客小厮等避之不及	小儿媳
[E2]一进房来，[E1]更如火上浇油一般，那板子越发下去的又狠又快	丈夫
[E1]一进房来，[E2]更如火上浇油一般，那板子越发下去的又狠又快	妻
[E1]还欲打时，早被[E2]抱住板子	丈夫
[E2]还欲打时，早被[E1]抱住板子	妻
”此时里面的人闻得[E2]出来，那李宫裁[E1]与迎春姊妹早已出来了	内侄女
[E1]哭着[E2]的名字，别人还可，惟有宫裁禁不住也放声哭了	母亲
[E2]哭着[E1]的名字，别人还可，惟有宫裁禁不住也放声哭了	儿子
”[E1]见他母亲来了，又急又痛，连忙迎接出来，只见[E2]扶着丫头，喘吁吁的走来	儿子
[E2]又叫[E1]道：“你也不必哭了	小儿媳
”众人听说连忙进去，果然抬出春凳来，将宝玉抬放凳上，随着[E2][E1]等进去，送至[E2]房中	小儿媳
彼时[E1]见[E2]气未全消，不敢自便，也跟了进去	儿子
话说袭人见[E2][E1]等去后，便走来宝玉身边坐下，含泪问他：“怎么就打到这步田地	小儿媳
话说[E1]见[E2]王夫人等去后，便走来宝玉身边坐下，含泪问他：“怎么就打到这步田地	无关系
”[E2]听了这话，如雷轰电掣的一般，正触了[E1]儿之事，心内越发感爱袭人不尽，忙笑道：“我的儿，你竟有这个心胸，想的这样周全	大丫环
”王夫人听了这话，如雷轰电掣的一般，正触了[E1]之事，心内越发感爱[E2]不尽，忙笑道：“我的儿，你竟有这个心胸，想的这样周全	无关系
定睛看时，只见[E2]搭着凤姐儿的手，后头[E1]王夫人跟着周姨娘并丫鬟媳妇等人都进院去了	大儿媳
定睛看时，只见[E1]搭着凤姐儿的手，后头[E2]王夫人跟着周姨娘并丫鬟媳妇等人都进院去了	婆婆
定睛看时，只见[E2]搭着凤姐儿的手，后头邢夫人[E1]跟着周姨娘并丫鬟媳妇等人都进院去了	小儿媳
定睛看时，只见贾母搭着凤姐儿的手，后头[E1][E2]跟着周姨娘并丫鬟媳妇等人都进院去了	无关系
”一时[E2]换了衣裳，拉着宝钗进去，[E1]方出去了	儿子
”一时[E1]换了衣裳，拉着宝钗进去，[E2]方出去了	母亲
因笑向[E2][E1]道：“你们府上也都想绝了，吃碗汤还有这些样子	小儿媳
”宝玉勾着[E2]原为赞[E1]的，不想反赞起宝钗来，倒也意出望外，便看着宝钗一笑	外孙女
”宝玉勾着[E1]原为赞[E2]的，不想反赞起宝钗来，倒也意出望外，便看着宝钗一笑	外祖母
少顷至园外，[E1]恐[E2]乏了，便欲让至上房内坐	小儿媳
[E2][E1]坐在下面	朋友
[E2]亲捧了茶奉与贾母，李宫裁奉与[E1]	姐妹
[E1]亲捧了茶奉与贾母，李宫裁奉与[E2]	姐妹
[E1]亲捧了茶奉与[E2]，李宫裁奉与薛姨妈	小儿媳
王夫人亲捧了茶奉与[E1]，李宫裁奉与[E2]	无关系
[E2]向[E1]道：“让他们小妯娌伏侍，你在那里坐了，好说话儿	小儿媳
于是凤姐放了四双：上面两双是贾母[E2]，两边是[E1]史湘云的	女儿
于是凤姐放了四双：上面两双是贾母薛姨妈，两边是[E2][E1]的	朋友
于是凤姐放了四双：上面两双是[E2]薛姨妈，两边是薛宝钗[E1]的	孙女
于是凤姐放了四双：上面两双是贾母[E1]，两边是薛宝钗[E2]的	无关系
于是凤姐放了四双：上面两双是[E1]薛姨妈，两边是[E2]史湘云的	无关系
于是凤姐放了四双：上面两双是[E1][E2]，两边是薛宝钗史湘云的	无关系
[E2]回头见[E1]在那边，便令玉钏与宝玉送去	丫头
宝玉见莺儿来了，却倒十分欢喜，忽见了[E1]，便想到他姐姐[E2]身上，又是伤心，又是惭愧，便把莺儿丢下，且和[E1]说话	妹妹
宝玉见莺儿来了，却倒十分欢喜，忽见了[E2]，便想到他姐姐[E1]身上，又是伤心，又是惭愧，便把莺儿丢下，且和[E2]说话	姐姐
话说[E2]自王夫人处回来，见宝玉一日好似一日，心中自是欢喜	丫头
话说[E2]自[E1]处回来，见宝玉一日好似一日，心中自是欢喜	小儿媳
那宝玉本就懒与士大夫诸男人接谈，又最厌峨冠礼服贺吊往还等事，今日得了这句话，越发得了意，不但将亲戚朋友一概杜绝了，而且连家庭中晨昏定省亦发都随他的便了，日日只在园中游卧，不过每日一清早到[E2][E1]处走走就回来了，却每每甘心为诸丫鬟充役，竟也得十分闲消日月	小儿媳
这日午间，[E1]母女两个与林黛玉等正在[E2]房里大家吃东西呢，凤姐儿得便回[E2]道：“自从玉钏儿姐姐死了，太太跟前少着一个人	姐妹
这日午间，[E2]母女两个与林黛玉等正在[E1]房里大家吃东西呢，凤姐儿得便回[E1]道：“自从玉钏儿姐姐死了，太太跟前少着一个人	姐妹
这日午间，薛姨妈母女两个与林黛玉等正在[E2]房里大家吃东西呢，凤姐儿得便回[E2]道：“自从[E1]姐姐死了，太太跟前少着一个人	丫头
这日午间，薛姨妈母女两个与[E1]等正在王夫人房里大家吃东西呢，凤姐儿得便回王夫人道：“自从[E2]姐姐死了，太太跟前少着一个人	无关系
这日午间，薛姨妈母女两个与[E1]等正在[E2]房里大家吃东西呢，凤姐儿得便回[E2]道：“自从玉钏儿姐姐死了，太太跟前少着一个人	无关系
这日午间，[E1]母女两个与林黛玉等正在王夫人房里大家吃东西呢，凤姐儿得便回王夫人道：“自从[E2]姐姐死了，太太跟前少着一个人	无关系
”[E2]听了，又想一想，道：“也罢，这个分例只管关了来，不用补人，就把这一两银子给他妹妹[E1]罢	丫头
不想[E2]因遇见[E1]约他来与袭人道喜，二人来至院中，见静悄悄的，湘云便转身先到厢房里去找袭人	朋友
不想林黛玉因遇见[E1]约他来与[E2]道喜，二人来至院中，见静悄悄的，湘云便转身先到厢房里去找[E2]	无关系
果然是告诉他这话，又叫他与[E1]叩头，且不必去见[E2]，倒把袭人不好意思的	小儿媳
果然是告诉他这话，又叫他与[E1]叩头，且不必去见贾母，倒把[E2]不好意思的	无关系
宝玉听了，以为奇特，少站片时，果见[E2]从外头来了，手里又提着个雀儿笼子，上面扎着个小戏台，并一个雀儿，兴兴头头的往里走着找[E1]	相好
”[E1]起身问是什么，[E2]道：“买了雀儿你顽，省得天天闷闷的无个开心	相好
[E2]一心都在[E1]身上，也不顾送，倒是别的女孩子送了出来	相好
这日甚觉无聊，便往[E2][E1]处来混了一混，仍旧进园来了	小儿媳
略用些酒果，方各自散去，也有回家的，也有往[E2][E1]处去的	小儿媳
”至午，果然贾母带了[E2]凤姐兼请[E1]等进园来	姐妹
”至午，果然贾母带了[E1]凤姐兼请[E2]等进园来	姐妹
”至午，果然[E2]带了[E1]凤姐兼请薛姨妈等进园来	小儿媳
”至午，果然[E1]带了王夫人凤姐兼请[E2]等进园来	无关系
上面一桌，贾母、[E1]、宝钗、黛玉、宝玉；东边一桌，史湘云、[E2]、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在贾母[E2]两桌上伺候	姐妹
上面一桌，贾母、[E2]、宝钗、黛玉、宝玉；东边一桌，史湘云、[E1]、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在贾母[E1]两桌上伺候	姐妹
上面一桌，[E2]、薛姨妈、宝钗、黛玉、宝玉；东边一桌，[E1]、王夫人、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在[E2]王夫人两桌上伺候	孙女
上面一桌，[E2]、薛姨妈、宝钗、黛玉、宝玉；东边一桌，史湘云、[E1]、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在[E2][E1]两桌上伺候	小儿媳
上面一桌，贾母、[E1]、宝钗、黛玉、宝玉；东边一桌，[E2]、王夫人、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在贾母王夫人两桌上伺候	无关系
上面一桌，贾母、薛姨妈、宝钗、黛玉、宝玉；东边一桌，[E1]、[E2]、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在贾母[E2]两桌上伺候	无关系
上面一桌，[E1]、[E2]、宝钗、黛玉、宝玉；东边一桌，史湘云、王夫人、迎、探、惜；西边靠门一桌，李纨和凤姐的，虚设坐位，二人皆不敢坐，只在[E1]王夫人两桌上伺候	无关系
”[E2]和[E1]等听了也笑起来	小儿媳
[E1]因回[E2]说：“这里风大，才又吃了螃蟹，老太太还是回房去歇歇罢了	小儿媳
”说着便都洗了手，大家约往[E2][E1]处问安	小儿媳
”这一夕话，实合了[E2][E1]的心事，连[E1]也都听住了	小儿媳
”宝玉来至上房，只见[E2]正和王夫人众姊妹商议给[E1]还席	孙女
”宝玉来至上房，只见[E2]正和[E1]众姊妹商议给史湘云还席	小儿媳
”宝玉来至上房，只见贾母正和[E1]众姊妹商议给[E2]还席	无关系
”[E1]早打起湘帘，[E2]等进来坐下	丫头
[E1]亲自用小茶盘捧了一盖碗茶来奉与[E2]	外孙女
[E2]亲自用小茶盘捧了一盖碗茶来奉与[E1]	外祖母
说笑一会，[E2]因见窗上纱的颜色旧了，便和[E1]说道：“这个纱新糊上好看，过了后来就不翠了	小儿媳
[E1]带着迎春姊妹三个人一桌，刘姥姥傍着[E2]一桌	小儿媳
[E1]带着迎春姊妹三个人一桌，[E2]傍着贾母一桌	无关系
[E1]撑不住，一口饭都喷了出来；[E2]笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	朋友
史湘云撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；[E2]笑的用手指着凤姐儿，只说不出话来；[E1]也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	姐妹
史湘云撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到[E2]怀里，[E2]笑的搂着宝玉叫“心肝”；[E1]笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	小儿媳
史湘云撑不住，一口饭都喷了出来；[E1]笑岔了气，伏着桌子嗳哟；宝玉早滚到[E2]怀里，[E2]笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	外孙女
史湘云撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；[E1]笑的用手指着凤姐儿，只说不出话来；[E2]也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	姐妹
[E1]撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到[E2]怀里，[E2]笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	孙女
史湘云撑不住，一口饭都喷了出来；[E2]笑岔了气，伏着桌子嗳哟；宝玉早滚到[E1]怀里，[E1]笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	外祖母
史湘云撑不住，一口饭都喷了出来；[E1]笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；[E2]也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	无关系
[E1]撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；[E2]笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	无关系
[E1]撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；[E2]也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	无关系
史湘云撑不住，一口饭都喷了出来；[E1]笑岔了气，伏着桌子嗳哟；宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”；[E2]笑的用手指着凤姐儿，只说不出话来；薛姨妈也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	无关系
史湘云撑不住，一口饭都喷了出来；林黛玉笑岔了气，伏着桌子嗳哟；宝玉早滚到[E1]怀里，[E1]笑的搂着宝玉叫“心肝”；王夫人笑的用手指着凤姐儿，只说不出话来；[E2]也撑不住，口里茶喷了探春一裙子；探春手里的饭碗都合在迎春身上；惜春离了坐位，拉着他奶母叫揉一揉肠子	无关系
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，[E2]、薛姨妈、刘姥姥、鸳鸯、[E1]上了这一只，落后李纨也跟上去	丫头
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，[E2]、[E1]、刘姥姥、鸳鸯、玉钏儿上了这一只，落后李纨也跟上去	姐妹
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了[E2]，[E1]、薛姨妈、刘姥姥、鸳鸯、玉钏儿上了这一只，落后李纨也跟上去	小儿媳
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了[E2]，王夫人、薛姨妈、刘姥姥、[E1]、玉钏儿上了这一只，落后李纨也跟上去	丫头
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，[E1]、[E2]、刘姥姥、鸳鸯、玉钏儿上了这一只，落后李纨也跟上去	姐妹
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了[E1]，王夫人、薛姨妈、刘姥姥、鸳鸯、[E2]上了这一只，落后李纨也跟上去	无关系
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，[E1]、薛姨妈、[E2]、鸳鸯、玉钏儿上了这一只，落后李纨也跟上去	无关系
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，王夫人、[E1]、[E2]、鸳鸯、玉钏儿上了这一只，落后李纨也跟上去	无关系
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了贾母，[E1]、薛姨妈、刘姥姥、[E2]、玉钏儿上了这一只，落后李纨也跟上去	无关系
那姑苏选来的几个驾娘早把两只棠木舫撑来，众人扶了[E1]，王夫人、薛姨妈、[E2]、鸳鸯、玉钏儿上了这一只，落后李纨也跟上去	无关系
上面二榻四几，是贾母[E1]；下面一椅两几，是[E2]的，余者都是一椅一几	姐妹
上面二榻四几，是贾母[E2]；下面一椅两几，是[E1]的，余者都是一椅一几	姐妹
上面二榻四几，是[E2]薛姨妈；下面一椅两几，是[E1]的，余者都是一椅一几	小儿媳
上面二榻四几，是[E1][E2]；下面一椅两几，是王夫人的，余者都是一椅一几	无关系
”众人都知[E2]所行之令必得[E1]提着，故听了这话，都说“很是”	丫头
”贾母，[E1]，[E2]知道他上了年纪的人，禁不起，忙笑道：“说是说，笑是笑，不可多吃了，只吃这头一杯罢	姐妹
”贾母，[E2]，[E1]知道他上了年纪的人，禁不起，忙笑道：“说是说，笑是笑，不可多吃了，只吃这头一杯罢	姐妹
”[E2]，薛姨妈，[E1]知道他上了年纪的人，禁不起，忙笑道：“说是说，笑是笑，不可多吃了，只吃这头一杯罢	小儿媳
”[E1]，[E2]，王夫人知道他上了年纪的人，禁不起，忙笑道：“说是说，笑是笑，不可多吃了，只吃这头一杯罢	无关系
一时暖酒来了，宝玉仍归旧坐，[E2]提了暖壶下席来，众人皆都出了席，[E1]也立起来，贾母忙命李、凤二人接过壶来：“让你姨妈坐了，大家才便	姐妹
一时暖酒来了，宝玉仍归旧坐，[E1]提了暖壶下席来，众人皆都出了席，[E2]也立起来，贾母忙命李、凤二人接过壶来：“让你姨妈坐了，大家才便	姐妹
一时暖酒来了，宝玉仍归旧坐，[E1]提了暖壶下席来，众人皆都出了席，薛姨妈也立起来，[E2]忙命李、凤二人接过壶来：“让你姨妈坐了，大家才便	小儿媳
一时暖酒来了，宝玉仍归旧坐，王夫人提了暖壶下席来，众人皆都出了席，[E1]也立起来，[E2]忙命李、凤二人接过壶来：“让你姨妈坐了，大家才便	无关系
且说贾母因觉身上乏倦，便命[E2]和迎春姊妹陪了[E1]去吃酒，自己便往稻香村来歇息	姐妹
且说贾母因觉身上乏倦，便命[E1]和迎春姊妹陪了[E2]去吃酒，自己便往稻香村来歇息	姐妹
且说[E2]因觉身上乏倦，便命[E1]和迎春姊妹陪了薛姨妈去吃酒，自己便往稻香村来歇息	小儿媳
且说[E1]因觉身上乏倦，便命王夫人和迎春姊妹陪了[E2]去吃酒，自己便往稻香村来歇息	无关系
[E1]打发文官等出去，将攒盒散与众丫鬟们吃去，自己便也乘空歇着，随便歪在方才[E2]坐的榻上，命一个小丫头放下帘子来，又命他捶着腿，吩咐他：“老太太那里有信，你就叫我	小儿媳
[E1]打发[E2]等出去，将攒盒散与众丫鬟们吃去，自己便也乘空歇着，随便歪在方才贾母坐的榻上，命一个小丫头放下帘子来，又命他捶着腿，吩咐他：“老太太那里有信，你就叫我	无关系
一时只见[E1]、贾琏、[E2]三个人将王太医领来	父亲
一时只见[E2]、贾琏、[E1]三个人将王太医领来	儿子
一时只见贾珍、[E1]、[E2]三个人将王太医领来	无关系
一时只见[E1]、[E2]、贾蓉三个人将王太医领来	无关系
话说王夫人因见[E2]那日在大观园不过着了些风寒，不是什么大病，请医生吃了两剂药也就好了，便放了心，因命凤姐来吩咐他预备给[E1]带送东西	儿子
话说[E2]因见贾母那日在大观园不过着了些风寒，不是什么大病，请医生吃了两剂药也就好了，便放了心，因命凤姐来吩咐他预备给[E1]带送东西	丈夫
话说[E1]因见[E2]那日在大观园不过着了些风寒，不是什么大病，请医生吃了两剂药也就好了，便放了心，因命凤姐来吩咐他预备给贾政带送东西	小儿媳
话说[E1]因见贾母那日在大观园不过着了些风寒，不是什么大病，请医生吃了两剂药也就好了，便放了心，因命凤姐来吩咐他预备给[E2]带送东西	妻
正商议着，只见[E2]打发人来请，[E1]忙引着凤姐儿过来	小儿媳
这里[E2]又向[E1]笑道：“我打发人请你来，不为别的	小儿媳
”[E2]听说，益发高兴起来，忙遣人去请薛姨妈[E1]等，又叫请姑娘们并宝玉，那府里珍儿媳妇并赖大家的等有头脸管事的媳妇也都叫了来	大儿媳
”[E1]听说，益发高兴起来，忙遣人去请薛姨妈[E2]等，又叫请姑娘们并宝玉，那府里珍儿媳妇并赖大家的等有头脸管事的媳妇也都叫了来	婆婆
”贾母听说，益发高兴起来，忙遣人去请薛姨妈[E1]等，又叫请姑娘们并宝玉，那府里珍儿媳妇并[E2]家的等有头脸管事的媳妇也都叫了来	无关系
”[E1]听说，益发高兴起来，忙遣人去请[E2]邢夫人等，又叫请姑娘们并宝玉，那府里珍儿媳妇并赖大家的等有头脸管事的媳妇也都叫了来	无关系
只[E1]和贾母对坐，邢夫人[E2]只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在贾母怀前，地下满满的站了一地	姐妹
只薛姨妈和[E2]对坐，[E1]王夫人只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在[E2]怀前，地下满满的站了一地	大儿媳
只薛姨妈和[E2]对坐，邢夫人[E1]只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在[E2]怀前，地下满满的站了一地	小儿媳
只[E2]和贾母对坐，邢夫人[E1]只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在贾母怀前，地下满满的站了一地	姐妹
只薛姨妈和[E1]对坐，[E2]王夫人只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在[E1]怀前，地下满满的站了一地	婆婆
只[E1]和[E2]对坐，邢夫人王夫人只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在[E2]怀前，地下满满的站了一地	无关系
只薛姨妈和贾母对坐，[E1][E2]只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在贾母怀前，地下满满的站了一地	无关系
只[E1]和贾母对坐，[E2]王夫人只坐在房门前两张椅子上，宝钗姊妹等五六个人坐在炕上，宝玉坐在贾母怀前，地下满满的站了一地	无关系
先请了安，大概说了两句话，便走到[E1]房中和[E1]商议，只听[E1]的主意行事，何以讨[E2]的喜欢	丫头
因[E2]进了佛堂，把[E1]一分也还了他	大丫头
宝玉忙进厅里，见了[E2][E1]等，众人真如得了凤凰一般	小儿媳
[E2][E1]都说他不知道好歹，“怎么也不说声就私自跑了，这还了得	小儿媳
”[E2]、[E1]、王夫人等忙问怎么了	大儿媳
”[E1]、[E2]、王夫人等忙问怎么了	婆婆
”[E2]、邢夫人、[E1]等忙问怎么了	小儿媳
”贾母、[E1]、[E2]等忙问怎么了	无关系
[E1]记挂着昨日贾琏醉了，忙一早过来，叫了贾琏过[E2]这边来	大儿媳
[E2]记挂着昨日贾琏醉了，忙一早过来，叫了贾琏过[E1]这边来	婆婆
邢夫人记挂着昨日[E1]醉了，忙一早过来，叫了[E1]过[E2]这边来	无关系
[E1]记挂着昨日[E2]醉了，忙一早过来，叫了[E2]过贾母这边来	无关系
周瑞家的磕头起来，又要与[E1]磕头，[E2]家的拉着方罢	母亲
[E1]磕头起来，又要与赖嬷嬷磕头，[E2]家的拉着方罢	无关系
日间至[E2]处[E1]处省候两次，不免又承色陪坐闲话半时，园中姊妹处也要度时闲话一回，故日间不大得闲，每夜灯下女工必至三更方寝	小儿媳
凤姐儿知道[E1]禀性愚亻强，只知承顺[E2]以自保，次则婪取财货为自得，家下一应大小事务，俱由[E2]摆布	妻
凤姐儿知道[E2]禀性愚亻强，只知承顺[E1]以自保，次则婪取财货为自得，家下一应大小事务，俱由[E1]摆布	丈夫
邢夫人听了有理，便自往[E2]处，和[E2]说了一回闲话，便出来假托往王夫人房里去，从后门出去，打[E1]的卧房前过	丫头
[E1]听了有理，便自往[E2]处，和[E2]说了一回闲话，便出来假托往王夫人房里去，从后门出去，打鸳鸯的卧房前过	大儿媳
[E2]听了有理，便自往[E1]处，和[E1]说了一回闲话，便出来假托往王夫人房里去，从后门出去，打鸳鸯的卧房前过	婆婆
